run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
125.041,95.9808,96.2657,120.936,122.76,121.365,83.9872,144.582,114.914,94.7042,138.031,118.553,75.1569,163.034,96.6843,166.434,86.6464,126.444,135.319,121.203,126.795,136.349,68.1417,82.6476,95.5529,92.3385,122.895,139.633,97.1843,129.219,114.627
125.041,95.9808,80.5697,120.936,122.76,121.365,83.9872,144.582,114.914,88.0116,138.031,118.553,75.1569,157.494,89.9991,152.753,86.6464,107.492,135.319,121.203,112.431,113.228,68.1417,80.8423,78.0639,86.5611,122.895,134.936,97.1843,129.219,110.143
121.92,95.9808,80.5697,120.936,118.872,121.365,83.1233,144.241,106.381,86.2984,138.031,116.341,75.1569,140.777,89.9991,152.753,84.6316,107.492,124.356,115.264,112.431,113.228,68.1417,80.8423,78.0639,83.2971,122.895,128.217,97.1843,118.536,107.578
121.778,82.5954,80.5697,112.124,118.872,121.365,83.1233,127.611,98.1538,86.2984,138.031,116.341,75.1569,133.902,89.9991,152.753,84.6316,105.065,113.191,115.264,111.883,113.228,68.1417,78.3146,78.0639,83.2971,122.895,115.781,97.1843,116.785,104.747
107.364,82.5954,80.5697,105.803,113.292,104.959,78.5003,127.611,80.9245,84.0576,129.895,109.89,75.1569,133.902,89.9991,132.742,69.2408,105.065,113.191,107.594,111.883,92.192,68.1417,78.3146,78.0639,74.9067,114.428,111.196,97.1843,116.785,99.1816
107.364,82.5954,80.5697,105.803,113.292,104.959,78.5003,111.878,80.9245,76.0642,125.813,109.89,75.1569,123.745,89.9991,132.742,69.2408,104.85,113.191,107.594,111.883,92.192,64.5198,75.3277,78.0639,74.9067,110.54,111.196,87.5922,108.623,96.9672
107.364,81.2104,80.5697,105.803,101.201,99.7829,78.5003,111.878,80.9245,76.0642,125.813,109.89,69.7313,123.745,89.9991,132.048,69.2408,104.85,112.493,106.903,109.092,92.192,58.8773,75.3277,72.6449,74.9067,110.54,111.196,87.5922,108.623,95.6334
101.465,81.2104,80.5697,105.803,101.201,95.1068,78.4958,111.878,77.0017,76.0642,125.813,90.4922,69.7313,123.745,87.4847,132.048,69.2408,99.547,105.091,106.903,109.092,92.192,58.8773,75.3277,72.6449,74.9067,86.9832,102.366,85.0106,108.623,92.8305
101.465,81.2104,80.5697,105.803,101.201,88.3173,78.4958,111.878,77.0017,76.0642,124.178,85.8918,69.7313,123.745,87.4847,119.577,69.2408,99.547,99.9209,106.903,109.092,92.192,58.8773,75.3277,72.3039,69.3612,86.9832,90.6831,84.1793,108.623,91.195
101.465,81.2104,76.7381,105.803,101.201,88.3173,78.4958,111.878,77.0017,76.0642,124.178,85.8918,69.7313,123.745,87.4847,119.577,69.2408,99.547,99.9209,106.903,109.092,75.684,55.8041,71.3442,72.3039,69.3612,86.9832,80.5616,84.1793,108.623,89.9444
87.2182,79.1653,76.7381,105.803,101.201,88.3173,73.0379,111.878,75.3804,74.8459,123.003,73.0936,69.7313,122.367,87.4847,119.577,68.305,99.547,99.9209,101.31,105.231,75.684,55.8041,62.9883,72.3039,69.3612,85.3364,78.1618,84.1793,103.136,87.6704
87.2182,76.9182,76.7381,105.803,99.2877,74.3607,73.0379,111.878,75.3804,74.8459,120.283,73.0936,69.7313,120.566,87.4847,119.577,66.1344,99.547,91.238,101.31,97.9124,75.684,55.8041,59.8545,72.3039,69.3612,85.3364,78.1618,84.1793,103.136,86.2056
87.2182,61.0465,76.7381,105.803,99.2877,74.3607,73.0379,109.634,75.3804,70.0636,120.283,73.0936,69.7313,110.487,87.4847,119.577,66.1344,99.2853,91.238,101.31,97.9124,65.597,55.8041,53.5832,72.3039,66.9316,85.3364,78.1618,84.1449,103.136,84.4702
87.2182,61.0465,76.7381,105.803,99.2877,74.3607,73.0379,109.634,75.3804,70.0636,114.687,73.0936,69.7313,103.921,87.4847,119.577,66.1344,99.2853,91.1912,101.31,87.7373,65.597,55.8041,53.5832,70.4464,66.9316,85.3364,77.6182,84.1449,103.136,83.6441
87.2182,61.0465,76.7381,105.803,94.0816,74.3607,73.0379,104.595,75.3804,70.0636,114.687,73.0936,69.7313,103.921,87.4847,119.577,66.1344,84.7376,91.1912,101.31,87.7373,65.597,55.8041,53.5832,70.4464,58.6646,85.3364,77.6182,84.1449,103.136,82.5421
87.2182,61.0465,76.7381,105.803,91.3221,74.1463,66.7957,104.595,75.3804,70.0636,109.163,70.7589,69.7313,103.921,83.0534,119.577,66.1344,72.3786,74.4717,100.074,87.7373,65.597,55.8041,53.5832,70.4464,58.6646,85.3364,72.9202,84.1449,95.8916,80.4166
81.7899,59.8592,76.7381,105.803,90.0538,74.1463,66.7957,90.1195,66.6503,70.0636,109.163,69.5162,69.7313,103.921,83.0534,119.577,66.1344,72.3786,74.4717,100.074,87.7373,65.597,55.8041,53.5832,68.3648,58.6646,85.3364,67.1588,84.1449,95.8916,79.0774
81.7899,59.8592,72.0369,105.803,90.0538,71.0611,61.9017,90.1195,66.6503,70.0636,109.163,69.5162,69.7313,92.3468,83.0534,119.577,66.1344,72.3786,58.31,100.074,84.8662,59.7827,55.8041,53.5832,68.3648,57.8905,71.1099,67.1588,84.1449,95.8916,76.9407
81.7899,57.5504,72.0369,105.803,90.0538,71.0611,61.9017,90.1195,66.6503,69.217,109.163,69.5162,69.7313,88.6535,83.0534,119.577,64.0314,72.3786,58.31,100.074,84.8662,57.8371,55.8041,53.5832,68.3648,57.8905,59.1457,67.1588,84.1449,95.8916,76.1786
73.6909,57.5504,72.0369,105.803,90.0538,71.0611,61.9017,90.1195,66.6503,69.217,109.163,69.5162,69.7313,88.6535,83.0534,119.577,64.0314,72.3786,58.31,100.074,84.8662,57.8371,55.8041,53.5832,61.0298,57.8905,59.1457,67.1588,84.1449,86.8168,75.3617
73.6909,57.5504,68.1938,101.629,90.0538,61.0627,61.9017,90.1195,61.9599,69.217,104.278,67.3974,69.7313,88.6535,83.0534,117.29,64.0314,72.3786,53.5977,100.062,84.8662,57.8371,52.7446,53.5804,61.0298,57.8905,59.1457,67.1588,84.1449,86.8168,74.0355
