run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
2497.78,2805.47,2563.65,2757.7,2579.16,2711.71,2484.02,2603.79,2822.18,3118.13,2422.56,2550.65,2070.13,2742.04,2925.28,2740.97,2527.1,2855.84,2944.39,2614.86,2090.86,2715.44,2464.18,2882.74,2800.55,3103.43,2751.41,2805.68,2968.05,1743.17,2655.43
2497.78,2805.47,2563.65,2757.7,2579.16,2626.2,2094.24,2598.5,2625.32,3118.13,2422.56,2483.24,2070.13,2619.22,2925.28,2740.97,2527.1,2450.6,2941.46,2515.99,2090.86,2715.44,2434.78,2836.66,2495.72,3103.43,2751.41,2804.03,2968.05,1743.17,2596.87
2497.78,2655.3,2563.65,2757.7,2579.16,2626.2,2094.24,2598.5,2625.32,3068.88,2422.56,2483.24,2070.13,2590.61,2832.2,2740.97,2527.1,2450.6,2941.46,2515.99,2090.86,2619.28,2434.78,2836.66,2495.72,2787.37,2751.41,2804.03,2883.82,1741.65,2569.57
2497.78,2655.3,2563.65,2757.7,2579.16,2626.2,2037.46,2598.5,2612.01,3001.35,2024.09,2483.24,2070.13,2576.07,2832.2,2740.97,2288.06,2450.6,2906.62,2432.8,2090.86,2619.28,2434.78,2836.66,2485.2,2787.37,2751.41,2565.43,2883.82,1741.65,2531.01
2497.78,2655.3,2556.63,2757.7,2579.16,2626.2,2037.46,2598.5,2612.01,3001.35,2024.09,2483.24,1884.68,2576.07,2832.2,2356.64,2288.06,2450.6,2906.62,2432.8,2090.86,2619.28,2434.78,2836.66,2485.2,2787.37,2552.52,2565.43,2883.82,1741.65,2505.16
2497.78,2444.35,2556.63,2757.7,2579.16,2626.2,2037.46,2598.5,2612.01,3001.35,2024.09,2427.26,1884.68,2576.07,2832.2,2356.64,2288.06,2450.6,2906.62,2432.8,2090.86,2619.28,2434.78,2836.66,2485.2,2787.37,2552.52,2451.38,2883.82,1741.65,2492.46
2497.78,2444.35,2144.92,2753.52,2579.16,2626.2,2037.46,2592.61,2505.01,3001.35,2024.09,2427.26,1752.41,2559.11,2797.75,2356.64,2272.76,2450.6,2906.62,2432.8,2090.86,2592.42,2434.78,2811.97,2485.2,2787.37,2552.52,2451.38,2883.82,1741.65,2466.48
2497.78,2444.35,2144.92,2493.79,2579.16,2626.2,2037.46,2592.61,2505.01,3001.35,2024.09,2387.4,1752.41,2559.11,2797.75,2348.57,2272.76,2450.6,2870.31,2388.77,2090.86,2592.42,2434.78,2811.97,2485.2,2775.3,2552.52,2451.38,2883.82,1741.65,2453.14
2497.78,2444.35,2140.89,2493.79,2579.16,2626.2,2037.46,2592.61,2505.01,2984.86,2024.09,2387.4,1752.41,2550.66,2797.75,2348.57,2272.76,2450.6,2870.31,2388.77,2090.86,2573.74,2434.78,2811.97,2485.2,2775.3,2552.52,2415.7,2883.82,1741.65,2450.37
2497.78,2325.71,2140.89,2493.79,2579.16,2626.2,2017.1,2590.4,2505.01,2984.86,2024.09,2387.4,1752.41,2550.66,2797.75,2348.57,2272.76,2450.6,2870.31,2388.77,2090.86,2573.74,2434.78,2811.97,2485.2,2693.71,2552.52,2415.7,2883.82,1741.65,2442.94
2497.78,2325.71,2140.89,2493.79,2579.16,2626.2,2017.1,2590.4,2472.89,2984.86,2024.09,2387.4,1752.41,2550.66,2797.75,2295.06,2272.76,2450.6,2479.62,2388.77,2090.86,2551.07,2434.78,2811.97,2485.2,2693.71,2552.52,2415.7,2883.82,1741.65,2426.31
2497.78,2286.23,1999.89,2217.97,2509.12,2626.2,2017.1,2590.4,2472.89,2984.86,2024.09,2314.52,1752.41,2550.66,2797.75,2295.06,2176.45,2450.6,2479.62,2388.77,2021.31,2551.07,2428.1,2811.97,2485.2,2693.71,2552.52,2415.7,2883.82,1741.65,2400.58
2497.78,2286.23,1915.85,2217.97,2509.12,2626.2,1857.35,2581.14,2420.49,2958.89,2024.09,2245.9,1752.41,2550.66,2797.75,2295.06,2171.37,2450.6,2479.62,2388.77,2021.31,2551.07,2428.1,2811.97,2485.2,2693.71,2552.52,2364.58,2883.82,1741.65,2385.37
2497.78,2208.41,1915.85,2164.94,2375.29,2626.2,1851.23,2581.14,2420.49,2958.89,2024.09,2245.9,1752.41,2550.66,2797.75,2295.06,2171.37,2354.38,2479.62,2046.07,2009.22,2222.58,2428.1,2790.28,2485.2,2693.71,2552.52,2364.58,2796.66,1741.27,2346.72
2497.78,2080,1915.85,2164.94,2375.29,2389.77,1810.27,2581.14,2420.49,2958.89,2024.09,2245.9,1752.41,2550.66,2797.75,2295.06,2171.37,2354.38,2479.62,2046.07,2009.22,2168.71,2428.1,2790.28,2485.2,2693.71,2552.52,2364.58,2796.66,1741.27,2331.4
2255,1834.2,1915.85,2152.54,2375.29,2389.77,1810.27,2482.97,2420.49,2862.5,2019.29,2228.91,1752.41,2389.12,2797.75,2295.06,2171.37,2114.21,2479.62,1999.87,2008.83,2168.71,2428.1,2767.41,2327.4,2651,2550.97,2364.58,2601.45,1741.27,2278.54
2255,1834.2,1915.85,2152.54,2267.48,2389.77,1810.27,2456.35,2375,2862.5,2019.29,2228.91,1752.41,2176.59,2797.75,2295.06,2171.37,2066.37,2479.62,1998.53,2008.83,2064.55,2428.1,2767.41,2327.4,2651,2550.97,2364.58,2601.45,1480.39,2251.65
2194.54,1830.62,1802.16,1918.12,2267.48,2269.72,1759.63,2456.35,2325.63,2862.5,2019.29,2228.91,1752.41,2176.59,2797.75,2295.06,2163.2,2066.37,2283.79,1998.53,1877.79,2064.55,2428.1,2764.16,2299.52,2651,2550.97,2364.58,2601.45,1480.39,2218.37
2086.06,1830.62,1802.16,1918.12,2106,2197.9,1759.63,2300.69,2316.61,2819.12,2019.29,2228.91,1727.09,2176.59,2797.75,2142.11,1966.7,2066.37,2283.79,1862.54,1872.76,1936.42,2428.1,2752.29,2299.52,2464.37,2458.02,2339.09,2485.25,1480.39,2164.14
2086.06,1811.38,1787.21,1918.12,2102.2,2197.9,1759.63,2300.69,2274.3,2804.44,2019.29,2140.11,1714.46,2039.65,2728.37,2142.11,1873.03,2032.35,2283.79,1862.54,1872.76,1786.55,2428.1,2752.29,2299.52,2444.54,2210.67,2339.09,2485.25,1480.39,2132.56
2018.74,1811.38,1787.21,1878.04,2102.2,2110.11,1473.21,2275.61,2137.68,2781.16,2019.29,2140.11,1521.04,2039.65,2395.68,2115.18,1873.03,2032.35,2280.78,1862.54,1845.02,1786.55,2421.3,2540.38,2299.52,2418.01,2210.67,2339.09,2441.16,1480.39,2081.24
1916.91,1811.38,1761.52,1878.04,1999.13,2110.11,1473.21,2275.61,2137.68,2736.65,2019.29,2140.11,1521.04,2039.65,2395.68,2112.95,1708.78,2023.88,2280.78,1862.54,1845.02,1742.98,2421.3,2540.38,2299.52,2265.31,2210.67,2339.09,2291.3,1427.72,2052.94
1880.87,1811.38,1658.05,1838.61,1999.13,1946.76,1473.21,2173.02,2060.09,2686.76,2018.55,2127.74,1415.56,2039.65,2231.13,2112.95,1703.72,2023.88,2156.51,1823.88,1776.75,1742.98,2418.59,2540.38,2299.52,2265.31,2210.67,2339.09,2213.41,1307.01,2009.84
1835.65,1784.24,1658.05,1838.61,1975.54,1946.76,1410.85,2113.83,2006.64,2686.76,1975.51,2127.74,1349.66,1989.5,2231.13,2112.95,1703.72,1925.29,2156.51,1745.86,1764.71,1680.03,2418.59,2540.38,2299.52,2257.31,2210.67,2274.74,2213.41,1047.74,1976.06
1702.71,1784.24,1658.05,1779.33,1934.76,1946.76,1410.85,2113.83,2006.64,2686.76,1975.51,2127.74,1349.66,1989.5,2201.9,2112.95,1692.2,1787.05,2137.45,1745.86,1743.77,1599.16,2388.56,2492.31,2299.52,2257.31,2210.67,2274.74,2213.41,1047.74,1955.7
1688.44,1723.21,1658.05,1779.33,1934.76,1932.02,1410.85,2008.24,2006.64,2681.06,1975.51,2116.29,1349.66,1989.5,2185.14,2112.95,1692.2,1787.05,2137.45,1745.86,1743.77,1599.16,2273.38,2492.31,2239.85,2257.31,2210.67,2271.83,2206.22,1047.74,1941.88
1688.44,1723.21,1658.05,1767.91,1934.76,1932.02,1403.38,2008.24,2006.64,2681.06,1938.36,2116.29,1349.66,1989.5,2185.14,1991.81,1692.2,1647.94,2137.45,1745.86,1716.44,1538.04,2273.38,2492.31,2239.85,2191.02,2210.67,2271.83,2181.03,1035.69,1924.94
1602.84,1723.21,1658.05,1767.91,1923.2,1698.77,1403.38,1965.42,1955.89,2681.06,1938.36,2116.29,1349.66,1989.5,2111.61,1991.81,1692.2,1647.94,2089.88,1745.86,1716.44,1538.04,2220.8,2492.31,2183.43,2191.02,2204.21,2228.34,2181.03,1035.69,1901.47
1602.84,1711.58,1658.05,1763.82,1923.2,1698.77,1403.38,1965.42,1955.89,2681.06,1938.36,2089.81,1280.67,1989.5,2111.61,1991.81,1692.2,1647.94,2089.88,1745.86,1695.25,1538.04,2153.82,2486.4,2183.43,2191.02,2204.21,2228.34,2153.91,1035.69,1893.73
1598.49,1711.58,1658.05,1718.15,1923.2,1698.77,1336.49,1935.33,1955.89,2670.76,1938.36,2089.81,1280.67,1989.5,2099.92,1991.81,1652.68,1637.06,2075.87,1745.86,1695.25,1510.44,2107.91,2486.4,2183.43,2191.02,2204.21,2228.34,2153.91,1023.81,1883.1
1515.78,1711.17,1658.05,1718.15,1923.2,1655.01,1334.04,1935.33,1925.31,2670.76,1938.36,2089.81,1235.6,1989.5,2099.92,1983.53,1652.68,1637.06,2075.87,1718.99,1583.65,1510.44,2036.93,2486.4,2183.43,2191.02,2064.92,2180.01,2077.1,1023.81,1860.19
1515.78,1701.03,1656.43,1705.51,1923.2,1651.99,1334.04,1900.64,1925.31,2628.29,1938.36,2089.81,1235.6,1989.5,1984.29,1983.53,1652.68,1602.88,2017.95,1718.99,1583.65,1478.67,2032.2,2486.4,2016.26,2191.02,2064.92,2180.01,2077.1,1023.81,1842.99
1515.78,1701.03,1656.43,1705.51,1923.2,1651.99,1334.04,1894.66,1911.9,2628.29,1921.29,2058.48,1235.6,1989.5,1984.29,1941.59,1652.68,1602.88,2017.95,1718.99,1583.65,1433.97,2032.2,2486.4,2004.93,2191.02,2064.92,2180.01,2058.18,1023.81,1836.84
1515.78,1701.03,1656.43,1703.32,1921.48,1649.52,1334.04,1894.66,1911.9,2615.51,1921.29,2058.29,1235.6,1989.5,1955.95,1941.59,1652.68,1602.88,2017.95,1705,1583.65,1433.97,2021.37,2470.09,2004.93,2187.2,2064.92,2180.01,2058.18,1023.81,1833.75
1515.78,1672.99,1636.22,1703.32,1921.48,1649.52,1334.04,1894.66,1897.38,2615.51,1915.03,2028.4,1235.6,1989.5,1952.98,1941.59,1638.42,1602.06,2006.84,1705,1578.36,1413.19,2021.37,2470.09,2004.93,2187.2,2043.8,2110.93,2043.87,1009.36,1824.65
